answer_by,ques,views,vote,weblink
NotNotLogic,Pytorch - inference all images and back-propagate batch by batch,"Viewed 1,084 times",6,https://stackoverflow.com/questions/53843711/pytorch-inference-all-images-and-back-propagate-batch-by-batch
babeyh,"installing theano ""blas error""","Viewed 2,755 times",6,https://stackoverflow.com/questions/33498836/installing-theano-blas-error
Luca,What is the right way to pass inputs parameters to a Theano function?,"Viewed 1,039 times",6,https://stackoverflow.com/questions/35622784/what-is-the-right-way-to-pass-inputs-parameters-to-a-theano-function
Marcin Możejko,Is this image too complex for a shallow NN classifier?,Viewed 202 times,6,https://stackoverflow.com/questions/36671812/is-this-image-too-complex-for-a-shallow-nn-classifier
izikgo,Fully convolutional autoencoder for variable-sized images in keras,"Viewed 2,320 times",6,https://stackoverflow.com/questions/38972692/fully-convolutional-autoencoder-for-variable-sized-images-in-keras
Yanning Zhou,keras val very slow when use model.fit_generator,"Viewed 3,318 times",6,https://stackoverflow.com/questions/43155510/keras-val-very-slow-when-use-model-fit-generator
alec.tu,Why faster-rcnn end to end training only makes approximation?,"Viewed 1,047 times",6,https://stackoverflow.com/questions/47351768/why-faster-rcnn-end-to-end-training-only-makes-approximation
talonmies,Computational GPU (Tesla K40c) is slower than graphics GPU (GTX 960),"Viewed 1,437 times",6,https://stackoverflow.com/questions/48589317/computational-gpu-tesla-k40c-is-slower-than-graphics-gpu-gtx-960
user5722540,Keras: Confusion matrix at every epoch,"Viewed 2,970 times",6,https://stackoverflow.com/questions/49005892/keras-confusion-matrix-at-every-epoch
nirvair,System hangs after first epoch training in pytorch,"Viewed 1,842 times",6,https://stackoverflow.com/questions/50911880/system-hangs-after-first-epoch-training-in-pytorch
creimers,How to unload a keras/tensorflow model from memory?,"Viewed 2,954 times",6,https://stackoverflow.com/questions/52092999/how-to-unload-a-keras-tensorflow-model-from-memory
John,Determine number of records in tf.data.Dataset Tensorflow [duplicate],"Viewed 7,362 times",6,https://stackoverflow.com/questions/52264469/determine-number-of-records-in-tf-data-dataset-tensorflow
Emil,How do you train GANs using multiple GPUs with Keras?,"Viewed 2,249 times",6,https://stackoverflow.com/questions/52463551/how-do-you-train-gans-using-multiple-gpus-with-keras
user1531248,How to apply SMOTE technique (oversampling) before word embedding layer,Viewed 790 times,6,https://stackoverflow.com/questions/53384231/how-to-apply-smote-technique-oversampling-before-word-embedding-layer
Alex R.,Visualizing Text Classification,Viewed 308 times,6,https://stackoverflow.com/questions/53771720/visualizing-text-classification
ElPapi42,Keras Autoencoder: Tying Weights from Encoder To Decoder not working,"Viewed 1,411 times",6,https://stackoverflow.com/questions/57827274/keras-autoencoder-tying-weights-from-encoder-to-decoder-not-working
Daniel Samuels,Accuracy no longer improving after switching to Dataset,Viewed 305 times,6,https://stackoverflow.com/questions/58739419/accuracy-no-longer-improving-after-switching-to-dataset
Shamane Siriwardhana,What is the loss function of the Mask RCNN?,"Viewed 15,581 times",5,https://stackoverflow.com/questions/46272841/what-is-the-loss-function-of-the-mask-rcnn
Devin Haslam,"Tensorflow Error: ""Cannot parse tensor from proto""","Viewed 7,921 times",5,https://stackoverflow.com/questions/46941747/tensorflow-error-cannot-parse-tensor-from-proto
Deepankar Dey,SVC classifier taking too much time for training,"Viewed 11,308 times",5,https://stackoverflow.com/questions/53940258/svc-classifier-taking-too-much-time-for-training
savan77,How to implement mini-batch gradient descent in python?,"Viewed 24,096 times",5,https://stackoverflow.com/questions/38157972/how-to-implement-mini-batch-gradient-descent-in-python
smw,Modify Keras model after training,"Viewed 5,902 times",5,https://stackoverflow.com/questions/43714713/modify-keras-model-after-training
blue-sky,PyTorch softmax with dim,"Viewed 15,501 times",5,https://stackoverflow.com/questions/52513802/pytorch-softmax-with-dim
Amir,tf.contrib.layers.embed_sequence() is for what?,"Viewed 5,020 times",5,https://stackoverflow.com/questions/40784656/tf-contrib-layers-embed-sequence-is-for-what
Shamane Siriwardhana,"What is ""gate_gradients"" atribute in tensorflow minimize() function in the optimzer class?","Viewed 2,597 times",5,https://stackoverflow.com/questions/43213708/what-is-gate-gradients-atribute-in-tensorflow-minimize-function-in-the-optim
Jjang,Why we use mAp score for evaluate object detectors in deep learning?,"Viewed 10,847 times",5,https://stackoverflow.com/questions/46094282/why-we-use-map-score-for-evaluate-object-detectors-in-deep-learning
Stavros Niafas,Vectorize Sequences explanation,"Viewed 3,267 times",5,https://stackoverflow.com/questions/50213274/vectorize-sequences-explanation
Mr.Budapest,How many epochs does it take to train VGG-16,"Viewed 7,441 times",5,https://stackoverflow.com/questions/43720817/how-many-epochs-does-it-take-to-train-vgg-16
Mattia Campana,Keras - Variational Autoencoder NaN loss,"Viewed 9,724 times",5,https://stackoverflow.com/questions/49634488/keras-variational-autoencoder-nan-loss
Jonathan DEKHTIAR,Tensorflow and Batch Normalization with Batch Size==1 =&gt; Outputs all zeros,"Viewed 8,159 times",5,https://stackoverflow.com/questions/48320854/tensorflow-and-batch-normalization-with-batch-size-1-outputs-all-zeros
Roman,Extremely poor prediction: LSTM time-series,"Viewed 11,801 times",5,https://stackoverflow.com/questions/50054419/extremely-poor-prediction-lstm-time-series
mlRocks,Why Dice Coefficient and not IOU for segmentation tasks?,"Viewed 9,360 times",5,https://stackoverflow.com/questions/60268728/why-dice-coefficient-and-not-iou-for-segmentation-tasks
XcodeburpX,Does K.function method of Keras with Tensorflow backend work with network layers?,"Viewed 16,350 times",5,https://stackoverflow.com/questions/42045092/does-k-function-method-of-keras-with-tensorflow-backend-work-with-network-layers
code_to_joy,Ignoring... Layers with arguments in `__init__` must override `get_config`,"Viewed 4,319 times",5,https://stackoverflow.com/questions/61390089/ignoring-layers-with-arguments-in-init-must-override-get-config
desertnaut,What is freezing/unfreezing a layer in neural networks?,"Viewed 6,530 times",5,https://stackoverflow.com/questions/62228981/what-is-freezing-unfreezing-a-layer-in-neural-networks
Shayan Shafiq,Loss and mAP chart in YOLOv4,"Viewed 9,218 times",5,https://stackoverflow.com/questions/66074481/loss-and-map-chart-in-yolov4
desertnaut,How to implement Grad-CAM on a trained network,"Viewed 7,873 times",5,https://stackoverflow.com/questions/66182884/how-to-implement-grad-cam-on-a-trained-network
desertnaut,logging learning rate schedule in keras via weights and biases,Viewed 788 times,5,https://stackoverflow.com/questions/68903269/logging-learning-rate-schedule-in-keras-via-weights-and-biases
doug,Optimal Feature-to-Instance Ratio in Back Propagation Neural Network,"Viewed 2,675 times",5,https://stackoverflow.com/questions/8090316/optimal-feature-to-instance-ratio-in-back-propagation-neural-network
OmG,Understanding softmax classifier,"Viewed 2,936 times",5,https://stackoverflow.com/questions/32258773/understanding-softmax-classifier
Marcin Możejko,Possible/maybe category in deep learning,Viewed 624 times,5,https://stackoverflow.com/questions/41898437/possible-maybe-category-in-deep-learning
user3666197,Backward Propagation - Gradient error [Python],"Viewed 6,579 times",5,https://stackoverflow.com/questions/45692238/backward-propagation-gradient-error-python
desertnaut,Understanding Keras model architecture (node index of nested model),"Viewed 4,500 times",5,https://stackoverflow.com/questions/46011749/understanding-keras-model-architecture-node-index-of-nested-model
Nahua Kang,Intuition behind Stacking Multiple Conv2D Layers before Dropout in CNN,"Viewed 3,365 times",5,https://stackoverflow.com/questions/46515248/intuition-behind-stacking-multiple-conv2d-layers-before-dropout-in-cnn
JahKnows,Merge two different deep learning models in Keras,"Viewed 8,460 times",5,https://stackoverflow.com/questions/47035367/merge-two-different-deep-learning-models-in-keras
Anu,Tf.Print() doesn't print the shape of the tensors?,"Viewed 7,155 times",5,https://stackoverflow.com/questions/49778603/tf-print-doesnt-print-the-shape-of-the-tensors
Bastian,Validation loss increasing,"Viewed 14,011 times",5,https://stackoverflow.com/questions/50615396/validation-loss-increasing
today,Using different sample weights for each output in a multi-output Keras model,"Viewed 4,319 times",5,https://stackoverflow.com/questions/57349349/using-different-sample-weights-for-each-output-in-a-multi-output-keras-model
Quastiat,How to customize matplotlib plots using gcf() or gca()?,"Viewed 2,836 times",5,https://stackoverflow.com/questions/58415796/how-to-customize-matplotlib-plots-using-gcf-or-gca
Michał Gdak,How to overcome overfitting in CNN - standard methods don't work,"Viewed 4,222 times",5,https://stackoverflow.com/questions/48607873/how-to-overcome-overfitting-in-cnn-standard-methods-dont-work
R.F. Nelson,Why is RL called 'reinforcement' learning?,Viewed 965 times,5,https://stackoverflow.com/questions/50557601/why-is-rl-called-reinforcement-learning
Siavash,How to get all layers' activations for a specific input for Tensorflow Hub modules?,"Viewed 1,545 times",5,https://stackoverflow.com/questions/52304359/how-to-get-all-layers-activations-for-a-specific-input-for-tensorflow-hub-modul
GeorgeOfTheRF,How to get probability of prediction per entity from Spacy NER model?,"Viewed 3,863 times",5,https://stackoverflow.com/questions/59877735/how-to-get-probability-of-prediction-per-entity-from-spacy-ner-model
Anvay7,"tensorboard: error: invalid choice: 'code' (choose from 'serve', 'dev') - while trying to run tensorboard","Viewed 7,811 times",5,https://stackoverflow.com/questions/63364452/tensorboard-error-invalid-choice-code-choose-from-serve-dev-while
AloneTogether,How to randomly set inputs to zero in keras during training autoencoder (callback)?,Viewed 374 times,5,https://stackoverflow.com/questions/69477169/how-to-randomly-set-inputs-to-zero-in-keras-during-training-autoencoder-callbac
talonmies,Converting a theano model built on GPU to CPU?,"Viewed 2,250 times",5,https://stackoverflow.com/questions/25237039/converting-a-theano-model-built-on-gpu-to-cpu
Rachnog,Theano/Lasagne/Nolearn Neural Network Image Input,"Viewed 3,904 times",5,https://stackoverflow.com/questions/29707174/theano-lasagne-nolearn-neural-network-image-input
MarsPlus,Fast way to initialize a tensor in torch7,"Viewed 4,060 times",5,https://stackoverflow.com/questions/30558439/fast-way-to-initialize-a-tensor-in-torch7
Isilmë O.,How to implement a Mean Pooling layer in Keras,"Viewed 2,548 times",5,https://stackoverflow.com/questions/35355528/how-to-implement-a-mean-pooling-layer-in-keras
Shai,Where is layer module defined in PyCaffe,"Viewed 2,491 times",5,https://stackoverflow.com/questions/36187825/where-is-layer-module-defined-in-pycaffe
Marcin Możejko,How to get both score and accuracy after training,"Viewed 2,319 times",5,https://stackoverflow.com/questions/36997090/how-to-get-both-score-and-accuracy-after-training
Community,How to implement weight decay in tensorflow as in Caffe,"Viewed 18,747 times",5,https://stackoverflow.com/questions/38882629/how-to-implement-weight-decay-in-tensorflow-as-in-caffe
Karishma Malkan,How do you concatenate symbols in mxnet,"Viewed 1,780 times",5,https://stackoverflow.com/questions/43010286/how-do-you-concatenate-symbols-in-mxnet
Marcin Możejko,Keras TimeDistributed - are weights shared?,"Viewed 2,128 times",5,https://stackoverflow.com/questions/43265084/keras-timedistributed-are-weights-shared
user3043636,Print/Save autoencoder generated features in Keras,"Viewed 1,116 times",5,https://stackoverflow.com/questions/45416245/print-save-autoencoder-generated-features-in-keras
ASGM,tensorflow ValueError: Shape must be rank 1 but is rank 2,"Viewed 3,145 times",5,https://stackoverflow.com/questions/40366163/tensorflow-valueerror-shape-must-be-rank-1-but-is-rank-2
kwotsin,TensorFlow: Does each session run initiate a different batch of data in a graph?,Viewed 960 times,5,https://stackoverflow.com/questions/42159937/tensorflow-does-each-session-run-initiate-a-different-batch-of-data-in-a-graph
Community,Is it possible to get the objective function value during each training step?,Viewed 576 times,5,https://stackoverflow.com/questions/43856480/is-it-possible-to-get-the-objective-function-value-during-each-training-step
Marcin Możejko,Keras Inception-V3 model predictions way off,"Viewed 2,006 times",5,https://stackoverflow.com/questions/44395519/keras-inception-v3-model-predictions-way-off
Anderlecht,Deep Learning an Imbalanced data set,"Viewed 2,755 times",5,https://stackoverflow.com/questions/44596894/deep-learning-an-imbalanced-data-set
